2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
46133268.333333336,50199942.60037687,47120433.10841206,49584265.99072376,48409901.88605108,47148537.11790393,48830348.6618922,47259015.1504298,48413222.92694385,46016683.737721436,46497419.43203574,47417271.669704415,46872537.5746989,47943630.599304564,46112945.39527302
45936986.666666664,48837991.013190314,47721075.123706706,47469454.21205911,46957965.61886051,47108725.76419214,54638852.242744066,47802921.740687676,49132842.37726098,49450771.55570481,47318752.39310785,47247329.423884615,45703087.248322144,48359491.71609736,47082154.84922575
46533066.666666664,49583035.22249601,47298087.044534415,48920237.299104735,47997170.923379175,46758968.55895197,46298335.846211836,47249691.977077365,46355546.15926709,46671894.0475191,47882350.0319081,46391601.55321341,47102985.19812448,47626187.3593782,44958241.238793805
47905828.333333336,47787315.552978694,46656924.201529466,48655064.17862151,47112541.25736739,48460400.873362444,48886847.90802865,44779928.366762176,46328060.4494558,45773287.817983374,47054126.61135928,46159521.356684364,47408828.72115473,49943792.186541215,50227246.94376528
45656348.333333336,47091910.42180026,46626928.69995502,47180143.58753101,47289009.82318271,47531696.94323144,47935902.75160196,48230864.971346706,46671508.1042988,46718961.46419276,46985260.051052965,45934572.470084794,48324935.18433391,48906065.65759869,51350078.2396088
47513148.333333336,47627902.59457892,47834242.01529465,56816220.47244094,47247772.1021611,45288570.305676855,49924477.94949114,51992936.96275072,46623460.18322763,46240599.44589035,46416313.816209316,46836951.4224582,46457840.39716834,47229524.442626305,48665145.88427058
47358190.266666666,46081004.49340484,46494175.663517766,47205523.67597886,47139841.84675835,54014909.17030568,46365541.83942706,47187799.068767905,49387057.39566205,47082265.13307027,46980623.80344608,45517917.52119819,48526922.8647605,48060955.20556351,48961230.64384678
45973300.0,44720302.942455426,48963423.30184435,50491984.68342142,52015627.701375246,46556611.70305677,48045667.16924237,46760594.55587392,48352553.535353534,48194727.56275711,47170072.5909381,50670173.54782471,47182385.768134594,46886057.47596645,47835191.52404238
46517233.333333336,47247576.46035657,53403811.29104813,48504736.27440406,49268276.031434186,48428126.637554586,48282743.1209951,46154559.455587395,47033167.3322371,48370153.63949291,45475948.468410976,47802536.6510817,46438403.97168337,48015328.28799345,48252917.68541157
46092750.0,46751072.619220175,47526448.49302744,48203106.461007446,47816474.45972495,47944435.80786026,48337286.09121749,48709854.94269341,48442191.68428471,49618470.32155151,48498489.15124442,46068549.80584832,47760128.711961016,47921783.59582737,47450332.518337406
47936293.333333336,46480440.64357153,45803434.54790823,50846764.10311725,46537451.86640471,48676173.79912664,48692290.80286468,49367540.29369628,46623814.11009318,46733077.12198808,47341498.88321634,47102000.158491164,48257002.04100395,46736096.33871958,47789400.16299918
46309436.666666664,47941468.328743294,48225092.217723794,48204194.80099234,47532690.68762279,48732367.68558952,46927051.451187335,51956226.719197705,47981323.310625635,47627584.08194106,47239767.07083599,46999642.12695142,46402971.77530569,48144939.66046226,48369695.19152404
45577660.0,46634413.68314248,48791837.60683761,46553201.380649336,45956381.139489196,49421000.873362444,49269493.13984169,48006984.240687676,47985073.21274763,48868394.76114516,45694663.369495854,49613405.975116886,48897897.61882872,47064694.21149519,48689240.42379788
47676881.666666664,47960317.43730976,46789063.20287899,46580537.158882536,46700333.00589391,50403997.37991267,47180976.253298156,47454696.45415473,46959675.04502388,48577710.51968768,46560315.09253351,48845759.09343054,48752294.75039073,47265156.473716505,47287126.32436838
45411663.333333336,48010262.35686331,48312893.61223572,46190294.46661633,46975154.223968565,45018513.537117906,47043099.3215228,48510441.43982808,53393716.23208833,46998130.29972295,46296206.92405871,46652657.89682225,46897947.9635929,49159196.15463285,46412052.159739204
44741101.666666664,49005460.211624876,46072160.36887089,47662440.944881886,46406862.475442044,47692357.205240175,46286200.527704485,49052172.277936965,48021730.483125836,49254918.9824532,47576200.54243778,47008671.84404469,47409208.42143974,46327637.67641644,56410836.185819075
47771711.666666664,45293443.977388024,46733351.32703554,47732485.16880596,46052598.23182711,47898184.27947598,47608779.68337731,51951950.35816619,46337442.64348915,45578659.22256737,48933313.6566688,46967926.93557334,46174280.59207502,48565662.71221109,48253462.10268949
47843181.666666664,47386093.63675895,47391837.60683761,46052612.44741668,47026148.33005894,47553569.43231441,47342110.817941956,46890480.83810888,45444249.47145877,48109360.25522626,53144432.83343969,48921567.47761312,49333798.84159235,49271090.202495396,46374590.057049714
48561166.666666664,49593158.428757794,46557925.10121457,51273616.654082626,53388490.17681729,48515117.37991267,45886515.2657369,46851945.73782235,49102818.10351578,47345761.06120393,46279329.4511806,47247778.746334895,48697538.84343109,48865591.12292902,49215784.84107579
45910106.666666664,50474970.28554863,45292572.10976158,49654702.96623881,48196053.04518664,45987231.58078603,46462264.41764041,46927914.57736389,48480469.34460888,49661260.179665856,47453020.10210594,47494486.09240035,46045116.30045049,48015851.912456535,47241678.89160554
44591351.666666664,45144887.664878964,48565118.08367071,48091837.040232986,47316472.612966605,48243669.86899564,46908813.60723709,46412539.3982808,45391931.72030381,47591410.46091848,46141929.64262923,48582936.04881528,48030591.265974075,45998287.993454695,46002697.63651182
49312033.333333336,46161936.512538046,49716455.37561853,52516926.97659368,51270696.46365423,47026974.672489084,46858017.33886167,45815358.16618911,48589136.32448516,45515125.51423054,48414978.46202935,48658700.37245423,47461076.58361681,47254589.89568419,46060581.90709046
48218671.666666664,51108743.296129875,48257462.8879892,47785914.14086938,46322994.263261296,47107971.1790393,46317887.29739917,56710768.26647565,47904196.22582413,46434203.67727311,46460508.13656669,47911107.06078136,48253379.755447276,48655748.61934956,46467496.33251834
47476703.333333336,48395839.976808235,45480013.49527665,46607513.75256175,45676254.42043222,47717298.68995633,48573897.4745571,49264924.78510029,47450277.19050975,48344170.09487029,47210442.82067645,48712717.3310088,46742537.46437437,45291618.94047862,48223390.38304809
48491706.666666664,47318133.06276272,51008614.48493028,45765325.207636714,49221539.292730846,46723696.069869,48237496.23068225,47081484.95702006,47521736.872601986,47143242.38099236,47409534.141671985,46903400.427926145,48218549.23232509,48051553.48742074,51477572.94213529
46141561.666666664,50819265.110885635,47393702.20422852,48334804.22823859,48529916.50294696,47938485.58951965,47109898.22842065,47025694.84240688,46437478.662594944,48959921.081353374,46170480.216975115,47250680.02218876,48167127.88452698,49362643.68991614,47814938.87530562
50919836.666666664,50472829.39556457,48217534.86279802,48706303.5271276,46157834.97053045,48604973.79912664,47777611.19487373,48934652.722063035,46133303.7037037,53754945.00881538,45692474.47351627,47545525.79443696,47751672.44644663,49121341.787686646,48777929.91035045
45837116.666666664,48221942.31047978,47449117.183985606,46457555.9486571,47558970.530451864,50520092.57641921,45256218.43196382,48077224.21203438,48606060.60606061,47149872.38686928,47075540.84237396,49076912.59212299,46545297.416567065,45761763.14174678,47722417.27791361
46536400.0,46423755.61675605,46763858.52451642,47285726.458850175,46264734.7740668,47842385.15283843,47503517.71579344,47683530.62320917,47186524.93931564,47840203.17353707,45874199.10657307,48065146.208098896,47337531.48846189,45855737.53323788,47643119.80440098
47158423.333333336,50046099.43470068,46586349.52766532,50743931.614712544,45299654.223968565,46360278.60262009,49972799.6607614,45603036.353868194,47935189.10030538,49837911.174544536,47173892.91640077,52768088.59656074,46690080.35303852,47596740.64225813,47604912.795436025
47437806.666666664,48797288.01275547,47632792.39766082,44836582.89289182,48437170.923379175,46935035.91266376,49338198.26611383,47748020.23638968,46268725.64403727,47745468.05473932,46710849.55328654,49270393.850542836,48260447.73375011,46367058.70321129,46196793.80603097
46347390.0,48430520.36527033,45356894.96176338,47967622.694423474,46391110.01964637,49296895.19650655,48336859.21598191,51099794.05444126,48450271.709341474,48902543.867013685,46414523.77153797,47233588.23995562,46175638.503263764,47120662.71221109,47642573.75713121
45300385.0,47458005.508044645,49656630.67926226,45853833.45917377,49861647.347740665,49464586.026200876,45079524.236713156,46921956.48280802,47987363.808628924,45872100.57929645,46885102.90363752,47616861.082494654,49180894.54812908,46086922.68357538,46284216.78891606
45147073.333333336,46315125.38048992,47907117.63382816,49041816.41678352,46911165.02946955,45678527.51091703,46543804.183942705,52458057.84383954,54268209.22402318,46522890.60532281,48338629.546904914,48000954.11680799,47047519.53663694,48435908.16117816,48403910.35044825
47650718.333333336,46994842.73083056,47410347.50337382,46924207.744579874,46651278.978388995,49110832.31441048,46666411.98643046,46621851.719197705,48412046.041813485,48660845.43699101,49058297.798340775,46753044.93224503,47304095.79847384,45692784.8230722,46751178.48410758
48165533.333333336,48566380.63487462,47025927.80026991,47116107.21605005,48145566.79764244,48530752.838427946,47715662.45759518,46009862.106017195,47070353.926865555,46878557.63579884,46310424.377791956,47476659.798716225,47738239.51457203,48212906.52485171,44513980.4400978
48077601.666666664,48471430.642122045,56666654.2959964,49301681.58774674,52504872.416502945,53884548.47161572,52736058.349038824,49031738.001432665,49323549.44796805,46182570.73293594,47633513.08232291,48178463.42816388,48044106.83092765,46602976.06872571,50210356.96821516
45135858.333333336,46691116.10378316,47440766.98155645,45276571.02793658,47743184.67583497,47102248.0349345,46183626.08367886,47405847.06303725,48279493.47740976,46067038.032071196,48239729.10019145,46125862.58816071,46815825.282706626,46499435.46737574,46142647.106764466
45978863.333333336,49023674.445571825,51431312.41565452,48262322.29532952,48264808.84086444,48331052.40174673,48509714.47418018,46702742.76504298,47547381.56761412,46819167.995970115,47512237.55583918,47829550.67754973,49395161.349636845,50115745.55123747,47067846.7807661
51835083.6,44442132.19307146,47069340.98065677,46336701.542444184,52233145.38310412,46110829.694323145,45987931.58688278,47606714.72063037,51915142.90188709,46925269.079002604,46901506.06253988,53551735.47824709,48015966.718764365,48339976.47780732,47697718.011409946
46715420.0,49544754.312219165,48115396.98605488,46667949.52000863,48934461.68958743,46335476.8558952,48503627.96833773,45355579.33381089,46936046.60559079,47029743.09461842,48357999.36183791,48397491.084872015,47711207.134320125,46175227.040294535,52155797.88101059
45001951.666666664,48018411.363965794,45110537.56185335,53559542.78934311,46062806.48330059,48507131.004366815,45401066.716924235,45221756.805157594,46824529.011040635,47024583.15842499,45935541.64007658,45960330.454077184,48225464.74211639,46005688.27981182,47908704.15647922
46373758.53333333,45935867.51703145,47595089.96851102,47539499.64405134,48283873.28094303,50483851.52838428,48566143.98793818,47384688.39541547,48098135.61976352,44959888.33851062,47821182.1952776,47593512.95665266,49470204.10039533,50597469.83023113,46945273.02363488
46864426.666666664,46091661.11030584,49068246.73864148,49793153.92082839,48525097.24950884,49837277.72925764,53603139.841688655,49614447.528653294,48279312.598856784,46899937.03299471,46917460.11486918,47205488.54901339,48357857.86522019,47413883.207199834,47108464.54767726
45522571.666666664,45362182.925061606,48416722.89698605,47323793.54977888,46752339.88212181,47684282.96943232,47943620.806634,47847760.565902576,46466037.89836348,48198058.93711695,46772921.18698149,49326032.96616214,46747765.008734025,48228096.747801185,55035044.824775875
47068316.666666664,48792113.92955501,46828415.42959964,47746072.69981663,46279279.96070727,47118244.54148471,48255580.474934034,46785496.06017192,49974504.737295434,47635232.1383595,48661574.984045945,48961666.66138363,45678717.47724556,48841011.45428513,49624544.41727792
50959433.333333336,45799868.09682563,47239402.8340081,49581558.62366519,45808548.13359529,47487618.44541485,47756258.009800225,45672208.09455588,48290923.968365826,47725272.43724289,47910944.479897894,48769892.2260084,47865055.62195458,48320605.604418084,45988229.82885086
46866066.666666664,47597696.76764748,45487646.19883041,47782690.10894186,47608136.93516699,46631265.50218341,45622307.76479457,47165794.59169055,48934746.78568632,48264030.72789858,48108453.25462668,45906864.252317935,47644879.10269376,46936667.00756801,47058228.198859006
46240100.0,51181971.30018843,48555263.15789474,47090273.97260274,45861596.26719057,45822260.262008734,49219743.837165475,46796198.065902576,50148590.55673009,46577729.8295693,46555386.183790684,48273356.84285601,47613296.864944376,49226668.03027204,48265085.57457212
